prompt,outdir,skip_grid,skip_save,ddim_steps,fixed_code,ddim_eta,n_iter,H,W,C,f,n_samples,n_rows,scale,device,from_file,seed,unet_bs,turbo,precision,format,sampler,ckpt
'trump cereal mascot',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,381,1,True,autocast,png,,
'bernie sanders farting',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,895060,1,True,autocast,png,,
'yummy mustard beverage',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,786725,1,True,autocast,png,,
'pixellated obama',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,222856,1,True,autocast,png,,
'mustard margherita with pickle garnish',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,859025,1,True,autocast,png,,
'angry clown',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,39520,1,True,autocast,png,,
'taking the browns to the superbowl',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,342098,1,True,autocast,png,,
'omori holding a revolver',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,506,1,True,autocast,png,,
'dayo moment',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,146207,1,True,autocast,png,,
'william afton from middle school',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,289420,1,True,autocast,png,,
'william attending preschool',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,315404,1,True,autocast,png,,
'splatoon 4 concept art leaked',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,820615,1,True,autocast,png,,
'newscriptingtest',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,592076,1,True,autocast,png,,
'',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,213797,1,True,autocast,png,,
'',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,547999,1,True,autocast,png,,
'new scripting test',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,341202,1,True,autocast,png,,
'💪 🐱',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,705003,1,True,autocast,png,,
'<:trollface:698740391058341898>',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,171390,1,True,autocast,png,,
'construction of the great pyramid in egypt by minions',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,137772,1,True,autocast,png,,
'💪😎🖕',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,441554,1,True,autocast,png,,
"'Anthropomorphic finger, digital art 4k'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,576199,1,True,autocast,png,,
'fingers that look like sausages',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,880463,1,True,autocast,png,,
"'Minion, by Rene Magritte'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,535864,1,True,autocast,png,,
'Ness beating a NES',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,966680,1,True,autocast,png,,
'Nes inside of a Nintendo',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,496765,1,True,autocast,png,,
'kid named nintendo 64',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,855790,1,True,autocast,png,,
'painting of dogs playing poker',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,931658,1,True,autocast,png,,
'painting of dogs playing DnD',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,340865,1,True,autocast,png,,
'painting of dogs playing Russian Roulette',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,840324,1,True,autocast,png,,
'Dog Giraffe hybrid',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,561417,1,True,autocast,png,,
'Dog Giraffe chimaera',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,455960,1,True,autocast,png,,
'super ripped giraffe',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,417161,1,True,autocast,png,,
'giraffe wearing pants',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,834301,1,True,autocast,png,,
'pants wearing giraffe',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,553818,1,True,autocast,png,,
'giraffe eating a child',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,678060,1,True,autocast,png,,
'Jesus our lord and savior',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,264252,1,True,autocast,png,,
'Jose our lord and savior',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,471958,1,True,autocast,png,,
'Juan the apostle',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,921291,1,True,autocast,png,,
'Jordan Peterson',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,625546,1,True,autocast,png,,
'Peter jordanson',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,85096,1,True,autocast,png,,
'buff strong William',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,433360,1,True,autocast,png,,
"'Homer Simpson, hyper realistic 8k'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,240520,1,True,autocast,png,,
'Jason needing the penis',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,736686,1,True,autocast,png,,
'long and complicated math problem',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,358415,1,True,autocast,png,,
'line structure of ethane',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,144063,1,True,autocast,png,,
'a spell to turn William inside out',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,277712,1,True,autocast,png,,
'deep thought from hitchhikers guide to the galaxy',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,128932,1,True,autocast,png,,
'dog wearing party hat',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,864961,1,True,autocast,png,,
'cartoon dog eating william',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,242008,1,True,autocast,png,,
'cat wearing a party hat',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,885744,1,True,autocast,png,,
'William wearing a party hat',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,753212,1,True,autocast,png,,
'fat dog laying on side',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,201973,1,True,autocast,png,,
'fat dog laying on side',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,425569,1,True,autocast,png,,
'dog that looks like a hotdog',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,441758,1,True,autocast,png,,
'shiba inu wearing shoes',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,478472,1,True,autocast,png,,
'dog wearing raincoat',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,881287,1,True,autocast,png,,
'dogs arm wrestling',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,831622,1,True,autocast,png,,
'Jason needing the pickle',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,219385,1,True,autocast,png,,
'Jason image',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,569904,1,True,autocast,png,,
'Walter white',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,610682,1,True,autocast,png,,
'benji dog',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,838470,1,True,autocast,png,,
'cat dancing at a party',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,63826,1,True,autocast,png,,
'a painting of Shaq eating chicken',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,366735,1,True,autocast,png,,
'Shaq with a big stomach',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,339068,1,True,autocast,png,,
'dick the birthday boy',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,679941,1,True,autocast,png,,
'Rich Evans',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,817988,1,True,autocast,png,,
'soviet cartoon of mickey mouse',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,903922,1,True,autocast,png,,
'soviet cartoon',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,339311,1,True,autocast,png,,
'russian cartoon from the 1970s',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,883102,1,True,autocast,png,,
'tony soprano eating gabagool',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,593092,1,True,autocast,png,,
'A propaganda poster of Michael D Higgins',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,938187,1,True,autocast,png,,
'Michael D Higgins dressed as Napoleon',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,272415,1,True,autocast,png,,
"'Storm Troopers fighting in the trenches, 1916'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,408523,1,True,autocast,png,,
'exploring the boy hole',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,535747,1,True,autocast,png,,
'Renaissance painting of a Jedi',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,183231,1,True,autocast,png,,
'a crying robot',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,367230,1,True,autocast,png,,
'Pac-Man causing 9/11',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,78526,1,True,autocast,png,,
'pacman attacking the world trade center',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,887857,1,True,autocast,png,,
'minion car',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,804819,1,True,autocast,png,,
'TWO minions',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,227721,1,True,autocast,png,,
'william pickle minion',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,6241,1,True,autocast,png,,
'lego mario',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,432571,1,True,autocast,png,,
'Minion pixel art',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,992224,1,True,autocast,png,,
'Obama pixel art',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,162147,1,True,autocast,png,,
'minion atari 2600 game',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,967166,1,True,autocast,png,,
'Apple II',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,559770,1,True,autocast,png,,
'iMac',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,750755,1,True,autocast,png,,
'Apple Computer from the future',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,225803,1,True,autocast,png,,
'v-sauce thumbnail',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,896768,1,True,autocast,png,,
'v-sauce michael',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,822861,1,True,autocast,png,,
'v-sauce michael doing the sus face',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,130927,1,True,autocast,png,,
'that yoinky ploinky',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,603233,1,True,autocast,png,,
'Thanos by Edvard Munch',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,695583,1,True,autocast,png,,
'TF2 11th class',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,157999,1,True,autocast,png,,
'me when i FUCKING GET YOU',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,499569,1,True,autocast,png,,
'Jason+is+fireproof',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,717268,1,True,autocast,png,,
'Jason+saves+house+from+fire',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,912974,1,True,autocast,png,,
'Jason+is+on+fire+sorry',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,569705,1,True,autocast,png,,
'the lone wanderer',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,142998,1,True,autocast,png,,
'the sole survivor',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,764539,1,True,autocast,png,,
'the courier',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,474677,1,True,autocast,png,,
'the vault dweller',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,623177,1,True,autocast,png,,
'the chosen one',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,702461,1,True,autocast,png,,
'anthropomorphic lime',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,815740,1,True,autocast,png,,
'olga playing fallout 4 on the computer',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,150415,1,True,autocast,png,,
'bioshock',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,611584,1,True,autocast,png,,
'team fortress 2',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,374291,1,True,autocast,png,,
'tf2 heavy',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,489992,1,True,autocast,png,,
'tracer from overwatch',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,621370,1,True,autocast,png,,
'mccree from overwatch',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,268350,1,True,autocast,png,,
'junkrat from overwatch',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,723694,1,True,autocast,png,,
'roadhog from overwatch',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,626510,1,True,autocast,png,,
'dr. robotnik',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,241056,1,True,autocast,png,,
'dr. phil as a green m&m',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,631077,1,True,autocast,png,,
'renaissance painting of the jfk assassination',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,466704,1,True,autocast,png,,
'newspaper article about the destruction of the death star',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,148965,1,True,autocast,png,,
'joe mama',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,580479,1,True,autocast,png,,
'demo flower',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,720599,1,True,autocast,png,,
'phoenix wright but with monkeys',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,249941,1,True,autocast,png,,
'xray image of a minion',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,526493,1,True,autocast,png,,
'xray image of a creeper',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,589876,1,True,autocast,png,,
'Minecraft toilet',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,318055,1,True,autocast,png,,
'mementos toilet',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,173146,1,True,autocast,png,,
'persona 5 toilet',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,65821,1,True,autocast,png,,
'I must poop but I have no butt',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,239757,1,True,autocast,png,,
'big bird not scary edition',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,264172,1,True,autocast,png,,
'pinto the flying frijole',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,666837,1,True,autocast,png,,
